UnixTime	Latitude	Longitude	Altitude
1482292508	-86.547119	-85.352661	38960.488281
1482292608	-86.546196	-85.227478	38948.851562
1482292708	-86.545074	-85.103004	38950.500000
1482292808	-86.543877	-84.983864	38934.609375
1482292908	-86.542580	-84.872566	38941.078125
1482293008	-86.540825	-84.768311	38960.941406
1482293108	-86.538704	-84.669456	38938.898438
1482293208	-86.536438	-84.571571	38951.589844
1482293308	-86.533890	-84.473549	38984.539062
1482293408	-86.531273	-84.373955	38982.039062
1482293508	-86.528725	-84.274490	38994.121094
1482293608	-86.526146	-84.171432	38982.929688
1482293708	-86.523262	-84.068855	38995.238281
1482293808	-86.519951	-83.966217	38987.460938
1482293908	-86.516556	-83.864410	38973.269531
1482294008	-86.513161	-83.767929	38952.179688
1482294108	-86.509483	-83.677887	38947.660156
1482294208	-86.505638	-83.588814	38936.128906
1482294308	-86.501747	-83.500870	38940.488281
1482294408	-86.497650	-83.419006	38941.519531
1482294508	-86.493515	-83.339790	38905.738281
1482294608	-86.489449	-83.265068	38889.921875
1482294708	-86.485199	-83.194054	38905.339844
1482294808	-86.480804	-83.121803	38929.378906
1482294908	-86.476555	-83.045975	38953.558594
1482295008	-86.472298	-82.964226	38931.531250
1482295108	-86.467972	-82.878296	38885.039062
1482295208	-86.463615	-82.789238	38851.148438
1482295308	-86.459396	-82.697624	38841.890625
1482295408	-86.455147	-82.602753	38856.718750
1482295508	-86.450768	-82.504868	38883.468750
1482295608	-86.446472	-82.411697	38879.859375
1482295708	-86.442268	-82.328995	38882.800781
1482295808	-86.438019	-82.250877	38872.828125
1482295908	-86.433746	-82.175163	38852.089844
1482296008	-86.429581	-82.101746	38869.710938
1482296108	-86.425621	-82.030571	38897.261719
1482296208	-86.421936	-81.957748	38875.488281
1482296308	-86.418137	-81.880638	38871.988281
1482296408	-86.413788	-81.801506	38867.230469
1482296508	-86.409470	-81.728539	38844.089844
1482296608	-86.405014	-81.662994	38862.851562
1482296708	-86.400215	-81.597900	38859.281250
1482296808	-86.395515	-81.531372	38832.148438
1482296908	-86.390884	-81.465218	38832.109375
1482297008	-86.386230	-81.399239	38814.179688
1482297108	-86.381584	-81.330215	38802.460938
1482297208	-86.376724	-81.262459	38804.781250
1482297308	-86.371658	-81.197968	38790.289062
1482297408	-86.366295	-81.137222	38775.871094
1482297508	-86.360779	-81.082161	38771.371094
1482297608	-86.355072	-81.030403	38777.000000
1482297708	-86.349060	-80.979469	38773.019531
1482297808	-86.342918	-80.928246	38746.828125
1482297908	-86.336685	-80.876343	38737.019531
1482298008	-86.330399	-80.827492	38731.019531
1482298108	-86.324211	-80.782295	38702.179688
1482298208	-86.318199	-80.738602	38684.089844
1482298308	-86.312035	-80.699730	38694.671875
1482298408	-86.305794	-80.666718	38679.710938
1482298508	-86.299850	-80.638039	38662.238281
1482298608	-86.294022	-80.609360	38668.878906
1482298708	-86.288322	-80.581322	38656.289062
1482298817	-86.282143	-80.553680	38635.269531
1482298917	-86.276108	-80.526306	38655.851562
1482299017	-86.270287	-80.498116	38652.769531
1482299117	-86.264648	-80.472710	38710.210938
1482299217	-86.258591	-80.444756	38688.179688
1482299317	-86.252846	-80.416573	38636.488281
1482299417	-86.247177	-80.387177	38655.878906
1482299517	-86.241539	-80.356049	38646.789062
1482299617	-86.236343	-80.330513	38634.351562
1482299717	-86.231102	-80.306114	38618.578125
1482299817	-86.225845	-80.279205	38599.570312
1482299917	-86.220879	-80.254433	38591.898438
1482300017	-86.216064	-80.235016	38608.808594
1482300117	-86.210915	-80.214775	38604.281250
1482300217	-86.205757	-80.191612	38571.789062
1482300317	-86.200645	-80.168022	38600.640625
1482300417	-86.195511	-80.146606	38614.800781
1482300517	-86.190620	-80.127823	38606.031250
1482300617	-86.185783	-80.105110	38618.218750
1482300717	-86.180504	-80.077454	38622.300781
1482300817	-86.175240	-80.050827	38616.750000
1482300917	-86.170067	-80.020340	38640.621094
1482301017	-86.165054	-79.986015	38623.738281
1482301117	-86.160469	-79.957497	38634.480469
1482301217	-86.155556	-79.934807	38660.140625
1482301317	-86.150742	-79.910484	38633.218750
1482301417	-86.146454	-79.890511	38659.808594
1482301517	-86.142059	-79.875404	38687.160156
1482301617	-86.137634	-79.863518	38705.929688
1482301717	-86.133301	-79.855377	38710.761719
1482301817	-86.128609	-79.851250	38687.968750
1482301917	-86.123596	-79.848686	38671.929688
1482302017	-86.118294	-79.842529	38671.410156
1482302117	-86.112762	-79.834373	38646.320312
1482302217	-86.107117	-79.830139	38656.199219
1482302317	-86.101364	-79.828293	38656.660156
1482302417	-86.095749	-79.826378	38628.640625
1482302517	-86.090088	-79.825882	38631.910156
1482302617	-86.084282	-79.825195	38631.941406
1482302717	-86.078575	-79.823959	38591.140625
1482302817	-86.072716	-79.820160	38586.238281
1482302917	-86.066673	-79.811134	38586.699219
1482303017	-86.060867	-79.805176	38598.351562
1482303117	-86.055138	-79.804779	38599.128906
1482303217	-86.049431	-79.804626	38601.449219
1482303317	-86.043884	-79.805969	38622.781250
1482303417	-86.038437	-79.804970	38616.371094
1482303517	-86.033051	-79.796783	38600.250000
1482303617	-86.027657	-79.788063	38596.371094
1482303717	-86.022499	-79.780128	38594.039062
1482303817	-86.017555	-79.770081	38573.121094
1482303917	-86.012596	-79.758202	38539.390625
1482304017	-86.007378	-79.749855	38552.929688
1482304117	-86.002220	-79.745453	38558.609375
1482304217	-85.997139	-79.742195	38562.941406
1482304317	-85.991989	-79.736870	38567.511719
1482304417	-85.986824	-79.734146	38580.820312
1482304517	-85.981697	-79.733299	38596.269531
1482304617	-85.976746	-79.734474	38608.328125
1482304717	-85.971886	-79.738739	38618.730469
1482304817	-85.966888	-79.744972	38606.628906
1482304917	-85.961761	-79.749741	38579.570312
1482305017	-85.956650	-79.753426	38571.710938
1482305117	-85.951401	-79.759720	38569.789062
1482305217	-85.946144	-79.767319	38566.800781
1482305317	-85.940872	-79.777832	38575.679688
1482305417	-85.935204	-79.790993	38568.839844
1482305517	-85.929352	-79.800377	38565.539062
1482305617	-85.923355	-79.808060	38568.000000
1482305717	-85.917168	-79.821251	38548.859375
1482305817	-85.910828	-79.837112	38553.000000
1482305917	-85.904190	-79.851334	38561.660156
1482306017	-85.897461	-79.863930	38534.699219
1482306123	-85.890533	-79.870171	38542.050781
1482306223	-85.883675	-79.876244	38554.769531
1482306323	-85.876671	-79.885056	38491.390625
1482306423	-85.869804	-79.891289	38476.488281
1482306523	-85.862656	-79.899017	38524.011719
1482306623	-85.855362	-79.907845	38483.800781
1482306723	-85.848473	-79.911163	38449.238281
1482306823	-85.841431	-79.915619	38500.378906
1482306923	-85.834229	-79.921616	38507.031250
1482307023	-85.827667	-79.926697	38513.761719
1482307123	-85.821289	-79.934311	38560.191406
1482307223	-85.814407	-79.948257	38579.710938
1482307323	-85.807755	-79.962196	38539.429688
1482307423	-85.801422	-79.976608	38552.128906
1482307523	-85.794319	-79.997231	38572.058594
1482307623	-85.786537	-80.018211	38558.980469
1482307723	-85.779274	-80.031395	38562.621094
1482307823	-85.772064	-80.046089	38591.140625
1482307923	-85.763969	-80.068047	38583.320312
1482308023	-85.755676	-80.093277	38536.531250
1482308123	-85.747910	-80.118179	38516.988281
1482308223	-85.740257	-80.153526	38529.421875
1482308323	-85.732346	-80.192986	38528.660156
1482308423	-85.724380	-80.233192	38529.820312
1482308523	-85.716629	-80.276939	38547.578125
1482308623	-85.708611	-80.325554	38583.089844
1482308723	-85.700012	-80.385017	38588.929688
1482308823	-85.691719	-80.440102	38570.718750
1482308923	-85.683525	-80.489281	38626.929688
1482309023	-85.674828	-80.545013	38631.410156
1482309123	-85.666298	-80.596687	38576.660156
1482309223	-85.658066	-80.643173	38574.410156
1482309323	-85.649246	-80.698273	38596.460938
1482309423	-85.640442	-80.756859	38527.890625
1482309523	-85.632339	-80.808716	38519.070312
1482309623	-85.624229	-80.862701	38581.648438
1482309723	-85.616165	-80.916084	38504.468750
1482309823	-85.608925	-80.959450	38480.070312
1482309923	-85.601173	-81.009201	38554.089844
1482310023	-85.593124	-81.063072	38511.109375
1482310123	-85.586166	-81.106720	38516.148438
1482310223	-85.579338	-81.156921	38586.941406
1482310323	-85.572289	-81.216629	38524.140625
1482310423	-85.566017	-81.264786	38503.269531
1482310523	-85.559532	-81.313919	38586.890625
1482310623	-85.552605	-81.372543	38565.988281
1482310723	-85.546806	-81.421753	38507.191406
1482310823	-85.540916	-81.470039	38590.500000
1482310923	-85.533913	-81.535347	38603.910156
1482311023	-85.527481	-81.595772	38550.230469
1482311123	-85.521759	-81.651611	38617.250000
1482311223	-85.515228	-81.724190	38683.570312
1482311323	-85.508537	-81.797958	38599.800781
1482311423	-85.502716	-81.861069	38633.289062
1482311523	-85.496353	-81.935188	38676.839844
1482311623	-85.489716	-82.014320	38577.699219
1482311723	-85.483505	-82.089279	38577.800781
1482311823	-85.476875	-82.173950	38613.789062
1482311923	-85.470139	-82.258522	38555.488281
1482312023	-85.463577	-82.340668	38586.820312
1482312123	-85.456566	-82.434860	38599.718750
1482312223	-85.449760	-82.528534	38562.238281
1482312323	-85.443153	-82.616341	38592.300781
1482312423	-85.436180	-82.712440	38595.171875
1482312523	-85.429344	-82.806496	38549.730469
1482312623	-85.422470	-82.899124	38596.628906
1482312723	-85.415039	-82.999077	38589.000000
1482312823	-85.407631	-83.095879	38559.679688
1482312923	-85.400246	-83.191505	38584.589844
1482313023	-85.392715	-83.294464	38563.679688
1482313123	-85.385445	-83.393486	38518.281250
1482313223	-85.378311	-83.493515	38586.699219
1482313331	-85.370674	-83.600067	38574.261719
1482313431	-85.364151	-83.693779	38593.238281
1482313531	-85.357384	-83.794762	38586.441406
1482313631	-85.350487	-83.898048	38569.800781
1482313731	-85.343758	-84.000443	38572.929688
1482313831	-85.337059	-84.103508	38569.250000
1482313931	-85.330177	-84.209435	38592.929688
1482314031	-85.323463	-84.311455	38591.769531
1482314131	-85.316978	-84.411011	38587.820312
1482314231	-85.310532	-84.510834	38595.609375
1482314331	-85.304131	-84.611069	38612.890625
1482314431	-85.297806	-84.711693	38603.800781
1482314531	-85.291496	-84.813538	38603.511719
1482314631	-85.285355	-84.921005	38642.000000
1482314731	-85.279572	-85.024635	38648.710938
1482314831	-85.274017	-85.127983	38684.078125
1482314931	-85.268318	-85.239159	38708.648438
1482315031	-85.262489	-85.351761	38686.781250
1482315131	-85.256531	-85.465523	38705.828125
1482315231	-85.250603	-85.583458	38745.031250
1482315331	-85.245018	-85.698700	38685.089844
1482315431	-85.239799	-85.809540	38696.839844
1482315531	-85.234558	-85.929581	38755.250000
1482315631	-85.229477	-86.048737	38715.539062
1482315731	-85.224693	-86.164040	38762.171875
1482315831	-85.219856	-86.288353	38802.089844
1482315931	-85.214897	-86.410736	38746.039062
1482316031	-85.210182	-86.535782	38819.320312
1482316131	-85.205627	-86.665459	38798.429688
1482316231	-85.201118	-86.790558	38793.511719
1482316331	-85.196953	-86.913742	38812.230469
1482316431	-85.193214	-87.041672	38776.050781
1482316531	-85.189873	-87.169624	38735.910156
1482316631	-85.186897	-87.297157	38762.410156
1482316731	-85.184227	-87.421883	38795.480469
1482316831	-85.181564	-87.543564	38745.140625
1482316931	-85.179054	-87.661552	38780.730469
1482317031	-85.176849	-87.779259	38828.960938
1482317131	-85.174530	-87.900299	38800.050781
1482317231	-85.171768	-88.019592	38812.101562
1482317331	-85.168732	-88.139015	38868.968750
1482317431	-85.165840	-88.263786	38874.460938
1482317531	-85.162933	-88.393341	38859.781250
1482317631	-85.159996	-88.524246	38845.429688
1482317731	-85.157425	-88.652855	38899.320312
1482317831	-85.155441	-88.778648	38923.800781
1482317931	-85.153503	-88.903564	38902.960938
1482318031	-85.151260	-89.029961	38902.789062
1482318131	-85.149429	-89.153847	38950.789062
1482318231	-85.148270	-89.275703	38930.808594
1482318331	-85.147255	-89.399681	38899.769531
1482318431	-85.146126	-89.525139	38890.578125
1482318531	-85.145699	-89.646469	38915.371094
1482318631	-85.145935	-89.763290	38932.800781
1482318731	-85.146362	-89.877861	38915.859375
1482318831	-85.146660	-89.991081	38911.671875
1482318931	-85.147125	-90.103424	38967.769531
1482319031	-85.148163	-90.212959	38986.691406
1482319131	-85.149422	-90.323875	38950.609375
1482319231	-85.150658	-90.436172	38941.769531
1482319331	-85.152023	-90.549591	38957.949219
1482319431	-85.153671	-90.662598	38959.300781
1482319531	-85.155609	-90.774780	38935.089844
1482319631	-85.157639	-90.889122	38967.250000
1482319731	-85.159752	-91.005173	38984.300781
1482319831	-85.161980	-91.122597	38976.871094
1482319931	-85.164177	-91.240402	38993.761719
1482320031	-85.166222	-91.357101	38980.738281
1482320131	-85.168297	-91.472893	38973.410156
1482320231	-85.170448	-91.589600	38975.859375
1482320331	-85.172424	-91.708061	39019.210938
1482320431	-85.174530	-91.827766	39034.089844
1482320531	-85.177116	-91.943962	38985.058594
1482320639	-85.180038	-92.064705	39007.929688
1482320739	-85.182541	-92.180847	38987.421875
1482320839	-85.185089	-92.301476	38988.750000
1482320939	-85.187752	-92.417236	38982.910156
1482321039	-85.190369	-92.531639	38942.269531
1482321139	-85.192986	-92.649612	38970.031250
1482321239	-85.195915	-92.767738	39002.781250
1482321339	-85.199242	-92.885185	39003.511719
1482321439	-85.202904	-92.999580	38999.601562
1482321539	-85.206818	-93.110306	39001.320312
1482321639	-85.210686	-93.221443	39014.519531
1482321739	-85.214279	-93.337303	39046.410156
1482321839	-85.217934	-93.459015	39066.941406
1482321939	-85.221855	-93.583237	39060.500000
1482322039	-85.226059	-93.700523	39063.449219
1482322139	-85.230438	-93.815598	39034.738281
1482322239	-85.234726	-93.934586	39090.050781
1482322339	-85.238968	-94.056984	39119.921875
1482322439	-85.243530	-94.179276	39091.238281
1482322539	-85.248604	-94.292671	39076.230469
1482322639	-85.253983	-94.399239	39021.769531
1482322739	-85.259407	-94.505600	39042.539062
1482322839	-85.264793	-94.613350	39076.679688
1482322939	-85.270020	-94.723824	39056.511719
1482323039	-85.275078	-94.834053	39017.230469
1482323139	-85.280045	-94.943314	38995.289062
1482323239	-85.284851	-95.053703	39010.699219
1482323339	-85.289543	-95.165657	39039.890625
1482323439	-85.294205	-95.276955	39061.761719
1482323539	-85.298691	-95.390724	39072.179688
1482323639	-85.302917	-95.504684	39080.921875
1482323739	-85.307297	-95.614174	39045.488281
1482323839	-85.312172	-95.719803	39038.761719
1482323939	-85.317375	-95.820297	39043.949219
1482324039	-85.322723	-95.919350	39063.519531
1482324139	-85.327965	-96.018776	39093.019531
1482324239	-85.333237	-96.116753	39077.980469
1482324339	-85.338943	-96.212982	39105.378906
1482324439	-85.344925	-96.305893	39127.628906
1482324539	-85.351044	-96.395966	39127.628906
1482324639	-85.357254	-96.483482	39145.789062
1482324739	-85.363602	-96.569038	39121.691406
1482324839	-85.370125	-96.654480	39136.480469
1482324939	-85.376877	-96.738152	39163.609375
1482325039	-85.383835	-96.817520	39133.050781
1482325139	-85.390785	-96.897072	39123.000000
1482325239	-85.397476	-96.982193	39151.328125
1482325339	-85.404083	-97.072906	39136.121094
1482325439	-85.410789	-97.167313	39146.519531
1482325539	-85.417427	-97.264244	39167.878906
1482325639	-85.423904	-97.364777	39145.480469
1482325739	-85.430344	-97.467957	39155.140625
1482325839	-85.436874	-97.569740	39174.250000
1482325939	-85.443558	-97.669388	39169.171875
1482326039	-85.450233	-97.769539	39161.898438
1482326139	-85.456718	-97.868553	39171.800781
1482326239	-85.463303	-97.964790	39166.128906
1482326339	-85.470100	-98.060356	39160.050781
1482326439	-85.477043	-98.156776	39163.910156
1482326539	-85.484238	-98.251862	39178.960938
1482326639	-85.491699	-98.342194	39185.410156
1482326739	-85.499466	-98.427307	39207.140625
1482326839	-85.507561	-98.505859	39232.660156
1482326939	-85.515892	-98.578125	39245.488281
1482327039	-85.524178	-98.646797	39278.929688
1482327139	-85.532097	-98.715034	39259.441406
1482327239	-85.539795	-98.782608	39274.960938
1482327339	-85.547577	-98.848129	39274.589844
1482327439	-85.555405	-98.913757	39254.320312
1482327539	-85.563057	-98.981392	39256.199219
1482327639	-85.570610	-99.051933	39287.480469
1482327739	-85.578087	-99.125107	39315.781250
1482327839	-85.585312	-99.199303	39312.960938
1482327946	-85.592720	-99.275879	39325.230469
1482328046	-85.599464	-99.344398	39302.320312
1482328146	-85.606026	-99.410332	39295.039062
1482328246	-85.612221	-99.467659	39303.250000
1482328346	-85.618378	-99.519829	39285.929688
1482328446	-85.624413	-99.567795	39297.359375
1482328546	-85.630142	-99.611427	39303.339844
1482328646	-85.635742	-99.652405	39293.160156
1482328746	-85.641418	-99.690620	39283.730469
1482328846	-85.646950	-99.725189	39277.539062
1482328946	-85.652145	-99.757370	39261.339844
1482329046	-85.657082	-99.788185	39262.261719
1482329146	-85.662163	-99.818558	39276.550781
1482329246	-85.667450	-99.845222	39314.179688
1482329346	-85.672951	-99.869194	39338.078125
1482329446	-85.678673	-99.892487	39326.878906
1482329546	-85.684349	-99.915001	39341.320312
1482329646	-85.689590	-99.938354	39360.179688
1482329746	-85.694366	-99.965210	39309.769531
1482329846	-85.698662	-99.997482	39316.390625
1482329946	-85.702057	-100.037895	39341.449219
1482330046	-85.704842	-100.083191	39301.078125
1482330146	-85.707802	-100.124802	39300.500000
1482330246	-85.710831	-100.160378	39320.671875
1482330346	-85.713844	-100.192268	39290.488281
1482330446	-85.717285	-100.223091	39272.769531
1482330546	-85.720970	-100.252457	39281.949219
1482330646	-85.724342	-100.280724	39260.960938
1482330746	-85.727386	-100.311897	39262.558594
1482330846	-85.730507	-100.344154	39256.851562
1482330946	-85.734177	-100.372375	39208.480469
1482331046	-85.738007	-100.398422	39220.679688
1482331146	-85.741524	-100.424156	39252.820312
1482331246	-85.744934	-100.449791	39198.359375
1482331346	-85.748749	-100.471291	39149.488281
1482331446	-85.752701	-100.485939	39185.058594
1482331546	-85.756332	-100.496346	39214.070312
1482331646	-85.760185	-100.503395	39155.929688
1482331746	-85.764549	-100.503120	39145.761719
1482331846	-85.768784	-100.498589	39194.449219
1482331946	-85.772659	-100.495613	39202.171875
1482332046	-85.776566	-100.494057	39150.500000
1482332146	-85.780769	-100.493187	39133.539062
1482332246	-85.785202	-100.491928	39157.230469
1482332346	-85.789429	-100.490479	39175.609375
1482332446	-85.793701	-100.485809	39140.429688
1482332546	-85.798531	-100.472443	39089.019531
1482332646	-85.803558	-100.448486	39079.699219
1482332746	-85.808235	-100.417702	39104.769531
1482332846	-85.812447	-100.386490	39111.769531
1482332946	-85.816582	-100.356300	39094.089844
1482333046	-85.820740	-100.327087	39082.101562
1482333146	-85.824966	-100.298302	39118.371094
1482333246	-85.829132	-100.270035	39103.191406
1482333346	-85.832901	-100.244354	39045.820312
1482333446	-85.836189	-100.222198	39042.730469
1482333546	-85.839111	-100.203178	39059.890625
1482333646	-85.842079	-100.186287	39043.570312
1482333746	-85.845284	-100.170944	39059.128906
1482333846	-85.848732	-100.156181	39075.859375
1482333946	-85.852356	-100.144356	39064.000000
1482334046	-85.856056	-100.136902	39047.898438
1482334146	-85.859749	-100.132607	39019.800781
1482334246	-85.863251	-100.128479	39003.628906
1482334346	-85.866501	-100.123665	39004.390625
1482334446	-85.869629	-100.119545	38992.289062
1482334546	-85.872711	-100.114090	38969.640625
1482334646	-85.875740	-100.104774	38951.730469
1482334746	-85.878708	-100.090385	38932.871094
1482334846	-85.881607	-100.071083	38917.980469
1482334946	-85.884407	-100.049294	38915.460938
1482335046	-85.886971	-100.026367	38929.660156
1482335153	-85.889580	-100.000610	38927.000000
1482335253	-85.892029	-99.972565	38929.011719
1482335353	-85.894516	-99.941902	38933.339844
1482335453	-85.897102	-99.908470	38951.910156
1482335553	-85.899734	-99.870094	38974.718750
1482335653	-85.902359	-99.828232	38978.339844
1482335753	-85.905052	-99.783836	38964.039062
1482335853	-85.907883	-99.739769	38937.808594
1482335953	-85.910805	-99.698036	38922.078125
1482336053	-85.913750	-99.656715	38902.320312
1482336153	-85.916527	-99.614250	38894.449219
1482336253	-85.919243	-99.571709	38910.000000
1482336353	-85.922035	-99.529869	38933.968750
1482336453	-85.924698	-99.488060	38950.019531
1482336553	-85.927139	-99.444847	38949.460938
1482336653	-85.929474	-99.399193	38963.398438
1482336753	-85.931702	-99.351196	38985.339844
1482336853	-85.933754	-99.303040	38993.320312
1482336953	-85.935539	-99.254608	38999.390625
1482337053	-85.937187	-99.204781	39005.359375
1482337153	-85.938850	-99.152458	39025.609375
1482337253	-85.940643	-99.096313	39019.839844
1482337353	-85.942543	-99.038300	39016.550781
1482337453	-85.944275	-98.980949	39032.429688
1482337553	-85.945732	-98.923676	39039.621094
1482337653	-85.947113	-98.865173	39051.871094
1482337753	-85.948471	-98.807327	39071.890625
1482337853	-85.949707	-98.753464	39092.339844
1482337953	-85.950897	-98.700668	39092.261719
1482338053	-85.952019	-98.645233	39076.078125
1482338153	-85.952934	-98.589561	39069.210938
1482338253	-85.953636	-98.538651	39073.980469
1482338353	-85.954300	-98.492958	39072.320312
1482338453	-85.955254	-98.447289	39046.859375
1482338553	-85.956314	-98.398438	39011.589844
1482338653	-85.957275	-98.348602	39005.351562
1482338753	-85.958206	-98.301910	38985.941406
1482338853	-85.958977	-98.258408	38955.679688
1482338953	-85.959404	-98.216667	38945.199219
1482339053	-85.959694	-98.176910	38954.679688
1482339153	-85.960098	-98.136505	38952.781250
1482339253	-85.960327	-98.096344	38963.328125
1482339353	-85.960175	-98.060699	38985.039062
1482339453	-85.959984	-98.028564	39003.539062
1482339553	-85.959908	-97.995941	39012.628906
1482339653	-85.959679	-97.962769	39009.828125
1482339753	-85.959198	-97.932465	39007.050781
1482339853	-85.958809	-97.902824	38999.429688
1482339953	-85.958641	-97.870239	38999.839844
1482340053	-85.958305	-97.836342	38992.058594
1482340153	-85.957642	-97.803978	38982.300781
1482340253	-85.956863	-97.772438	38973.851562
1482340353	-85.956131	-97.740402	38963.019531
1482340453	-85.955345	-97.706825	38959.550781
1482340553	-85.954491	-97.668823	38947.308594
1482340653	-85.953636	-97.626228	38934.148438
1482340753	-85.952713	-97.580994	38927.988281
1482340853	-85.951645	-97.534256	38920.769531
1482340953	-85.950378	-97.487411	38927.160156
1482341053	-85.948792	-97.440536	38943.660156
1482341153	-85.947037	-97.391998	38952.019531
1482341253	-85.945374	-97.343742	38945.261719
1482341353	-85.943756	-97.299713	38942.269531
1482341453	-85.942139	-97.260773	38932.269531
1482341553	-85.940567	-97.223106	38893.148438
1482341653	-85.939056	-97.182953	38854.210938
1482341753	-85.937523	-97.140312	38866.109375
1482341853	-85.935974	-97.099243	38914.398438
1482341953	-85.934425	-97.064430	38950.070312
1482342053	-85.932869	-97.034470	38942.691406
1482342153	-85.931335	-97.004471	38927.640625
1482342253	-85.929871	-96.971939	38935.511719
1482342353	-85.928406	-96.937622	38952.230469
1482342460	-85.926682	-96.901863	38953.250000
1482342560	-85.924965	-96.868683	38938.949219
1482342660	-85.923401	-96.830963	38918.898438
1482342760	-85.922112	-96.787140	38911.988281
1482342860	-85.920883	-96.737862	38933.238281
1482342960	-85.919495	-96.684685	38955.218750
1482343060	-85.917992	-96.629745	38967.808594
1482343160	-85.916504	-96.574486	38978.000000
1482343260	-85.914970	-96.519829	38980.410156
1482343360	-85.913193	-96.466682	38985.121094
1482343460	-85.911163	-96.417244	39008.328125
1482343560	-85.909019	-96.371956	39018.589844
1482343660	-85.906937	-96.329918	39023.421875
1482343760	-85.904861	-96.290451	39054.199219
1482343860	-85.902672	-96.253914	39061.011719
1482343960	-85.900429	-96.218597	39060.699219
1482344060	-85.898087	-96.183449	39077.460938
1482344160	-85.895477	-96.151268	39080.890625
1482344260	-85.892799	-96.119141	39065.500000
1482344360	-85.890381	-96.081993	39064.121094
1482344460	-85.888298	-96.042572	39092.191406
1482344560	-85.886398	-96.005302	39106.609375
1482344660	-85.884300	-95.970749	39094.308594
1482344760	-85.881866	-95.936073	39081.589844
1482344860	-85.879402	-95.899109	39089.859375
1482344960	-85.876900	-95.864235	39110.011719
1482345060	-85.874115	-95.834702	39122.398438
1482345160	-85.870911	-95.807915	39131.230469
1482345260	-85.867485	-95.779869	39133.109375
1482345360	-85.863846	-95.752998	39143.238281
1482345460	-85.859993	-95.731178	39155.300781
1482345560	-85.856224	-95.712357	39149.019531
1482345660	-85.852631	-95.692726	39141.800781
1482345760	-85.849083	-95.672134	39157.339844
1482345860	-85.845657	-95.652260	39181.199219
1482345960	-85.842407	-95.633888	39200.500000
1482346060	-85.839195	-95.618645	39208.609375
1482346160	-85.835869	-95.606232	39201.078125
1482346260	-85.832390	-95.592270	39184.359375
1482346360	-85.828766	-95.576675	39164.171875
1482346460	-85.825096	-95.562805	39181.781250
1482346560	-85.821312	-95.551521	39192.199219
1482346660	-85.817322	-95.539482	39180.359375
1482346760	-85.813103	-95.527351	39189.890625
1482346860	-85.808830	-95.520500	39224.621094
1482346960	-85.804749	-95.517517	39218.378906
1482347060	-85.800690	-95.516411	39183.519531
1482347160	-85.796585	-95.519089	39183.308594
1482347260	-85.792618	-95.525276	39193.351562
1482347360	-85.788666	-95.532524	39191.398438
1482347460	-85.784515	-95.540794	39175.140625
1482347560	-85.780647	-95.549789	39174.839844
1482347660	-85.777161	-95.559639	39174.929688
1482347760	-85.773666	-95.571167	39167.511719
1482347860	-85.770142	-95.584549	39204.089844
1482347960	-85.766708	-95.599388	39203.238281
1482348060	-85.763451	-95.615273	39175.371094
1482348160	-85.760178	-95.638588	39201.699219
1482348260	-85.756813	-95.665482	39194.078125
1482348360	-85.753510	-95.689407	39210.910156
1482348460	-85.750000	-95.713348	39270.191406
1482348560	-85.746201	-95.742538	39274.460938
1482348660	-85.742332	-95.775749	39235.828125
1482348760	-85.738472	-95.809624	39222.429688
1482348860	-85.734581	-95.842461	39235.488281
1482348960	-85.730568	-95.873650	39214.320312
1482349060	-85.726410	-95.905396	39189.039062
1482349160	-85.722191	-95.939850	39199.761719
1482349260	-85.717972	-95.977745	39215.941406
1482349360	-85.713722	-96.019119	39189.250000
1482349460	-85.709442	-96.061180	39206.218750
1482349560	-85.705132	-96.103134	39222.699219
1482349668	-85.700478	-96.147659	39222.859375
1482349768	-85.696304	-96.188927	39251.699219
1482349868	-85.692162	-96.232361	39264.250000
1482349968	-85.687836	-96.275795	39269.531250
1482350068	-85.683510	-96.315910	39300.640625
1482350168	-85.679222	-96.357140	39338.011719
1482350268	-85.674919	-96.401764	39342.050781
1482350368	-85.670517	-96.448868	39344.320312
1482350468	-85.666206	-96.495117	39368.730469
1482350568	-85.662285	-96.542374	39367.988281
1482350668	-85.659233	-96.592300	39386.511719
1482350768	-85.656754	-96.642876	39388.671875
1482350868	-85.654251	-96.692177	39377.308594
1482350968	-85.651764	-96.742409	39371.980469
1482351068	-85.649818	-96.796631	39402.660156
1482351168	-85.648369	-96.850273	39391.480469
1482351268	-85.646744	-96.904007	39365.250000
1482351368	-85.644966	-96.956902	39426.660156
1482351468	-85.643654	-97.010735	39458.960938
1482351568	-85.642563	-97.068512	39461.570312
1482351668	-85.641548	-97.125160	39467.789062
1482351768	-85.640938	-97.183441	39513.000000
1482351868	-85.640762	-97.246994	39526.828125
1482351968	-85.640739	-97.309242	39517.679688
1482352068	-85.640991	-97.366417	39527.910156
1482352168	-85.641731	-97.427284	39556.609375
1482352268	-85.642601	-97.490646	39534.070312
1482352368	-85.643394	-97.549652	39506.000000
1482352468	-85.644463	-97.607269	39534.269531
1482352568	-85.645851	-97.663467	39548.210938
1482352668	-85.647156	-97.720497	39538.738281
1482352768	-85.648148	-97.782997	39519.898438
1482352868	-85.649391	-97.844353	39513.410156
1482352968	-85.651169	-97.902893	39527.808594
1482353068	-85.653000	-97.960533	39513.921875
1482353168	-85.654854	-98.014580	39515.398438
